task_id,department,corridor_id,zone_id,station_code,asset_type,severity,overdue_days,failure_count_90d,asset_age_years,asset_health_index,safety_critical,single_point_failure,redundancy_available,daily_passenger_trains,daily_freight_trains,freight_forecast_24h,traffic_density_index,train_conflict_count,nearest_available_block_hours,requested_block_duration_min,estimated_repair_duration_min,crew_count_required,material_readiness_pct,weather_risk,night_work,permit_ready,dependency_count,historical_delay_minutes,traction_load_pct,ohe_temperature_c,contact_wire_wear_pct,pantograph_interaction_risk,traction_power_interruptions_30d,criticality_score,priority_class,recommended_window
MT-000376,Engineering,C6-Coastal,Zone-B,812,Sleeper Zone,2,13,3,0.5,43.5,0,1,0,37,14,13.4,64.3,2,12.2,54,70,4,73.1,0,1,1,0,14.4,76.2,32.1,38.9,21.4,2,98.81,CRITICAL,Next available safe block
MT-000377,S&T,C4-South,Zone-D,328,Interlocking Module,2,0,0,6.1,75.9,0,0,0,45,18,11.9,84.7,1,4.9,156,206,11,100.0,2,0,0,1,24.1,39.2,35.7,35.4,29.8,0,64.73,MEDIUM,Within 7 days
MT-000378,Engineering,C6-Coastal,Zone-A,485,Turnout,5,0,2,25.6,38.7,1,0,0,35,13,16.3,63.6,3,22.2,52,37,9,69.5,0,0,1,0,15.3,78.5,32.8,27.3,3.4,0,100.0,CRITICAL,Next available safe block
MT-000379,S&T,C4-South,Zone-B,230,Interlocking Module,4,9,0,18.4,48.4,1,0,1,33,22,25.2,89.3,2,23.3,56,46,6,76.8,0,0,1,2,14.0,56.8,21.6,20.3,0.1,0,100.0,CRITICAL,Next available safe block
MT-000380,Engineering,C5-Central,Zone-A,270,Turnout,3,10,3,3.6,37.9,1,1,0,39,25,30.2,100.0,3,23.6,116,170,7,54.1,0,1,1,1,11.8,59.8,28.6,23.2,20.7,0,100.0,CRITICAL,Next available safe block
MT-000381,Engineering,C1-North,Zone-C,429,Turnout,1,2,1,5.6,88.5,0,0,0,38,16,13.5,70.6,1,9.2,74,76,4,68.0,0,1,1,1,5.5,72.4,24.0,21.7,13.5,1,27.27,LOW,Planned maintenance
MT-000382,TRD,C4-South,Zone-C,134,OHE Insulator,1,23,1,14.9,53.7,0,1,1,39,13,14.0,84.2,0,7.2,72,138,5,66.9,0,1,1,0,20.7,64.9,57.7,66.3,41.7,2,99.65,CRITICAL,Next available safe block
MT-000383,TRD,C6-Coastal,Zone-C,300,Traction Transformer,4,0,1,10.7,71.6,1,0,0,41,18,16.2,100.0,7,18.6,168,163,6,79.7,0,0,1,1,21.9,60.4,58.6,41.8,31.8,3,99.51,CRITICAL,Next available safe block
MT-000384,S&T,C6-Coastal,Zone-A,267,Signal,5,16,0,3.4,18.6,0,1,0,51,13,14.5,96.6,4,23.4,24,15,3,77.2,0,0,1,1,13.4,56.9,30.6,19.1,13.4,0,100.0,CRITICAL,Next available safe block
MT-000385,TRD,C4-South,Zone-E,608,Traction Transformer,1,15,0,3.2,68.6,0,1,0,43,18,15.1,100.0,3,19.9,130,140,4,67.4,0,0,1,1,10.2,56.5,33.7,32.4,37.5,3,95.85,CRITICAL,Next available safe block
MT-000386,S&T,C2-East,Zone-E,992,Axle Counter,5,30,0,5.8,16.1,0,0,0,36,8,7.3,68.6,4,20.5,148,191,12,69.7,0,0,1,2,13.3,47.0,42.4,19.5,20.0,0,100.0,CRITICAL,Next available safe block
MT-000387,Engineering,C2-East,Zone-C,610,Rail Joint,3,30,1,4.4,13.4,0,0,0,51,17,17.7,99.0,4,24.5,90,126,4,80.9,0,0,1,1,17.3,46.7,39.8,9.5,32.2,1,100.0,CRITICAL,Next available safe block
MT-000388,Engineering,C2-East,Zone-D,345,Sleeper Zone,2,14,0,6.1,60.4,1,0,0,56,16,15.0,89.5,4,15.2,170,202,12,84.0,0,0,1,1,12.2,65.7,37.6,28.5,39.6,1,100.0,CRITICAL,Next available safe block
MT-000389,TRD,C4-South,Zone-B,323,OHE Insulator,1,8,2,13.0,66.3,1,0,0,46,15,21.4,99.7,5,19.1,106,103,11,100.0,0,0,1,1,21.7,72.0,24.5,40.7,39.9,1,100.0,CRITICAL,Next available safe block
MT-000390,S&T,C4-South,Zone-C,440,Point Machine,4,11,3,13.2,28.6,0,0,0,43,19,23.7,76.8,2,17.3,90,127,8,58.9,3,1,1,1,15.2,82.1,40.2,21.3,12.2,0,100.0,CRITICAL,Next available safe block
MT-000391,S&T,C6-Coastal,Zone-B,669,Track Circuit,3,14,1,0.5,42.7,1,0,1,34,17,15.0,56.2,3,22.3,78,97,8,100.0,1,0,1,1,12.6,25.0,36.8,40.5,21.8,0,100.0,CRITICAL,Next available safe block
MT-000392,Engineering,C5-Central,Zone-B,901,Bridge Component,4,0,0,11.6,64.3,1,0,0,51,14,17.3,93.2,5,24.4,102,140,9,79.8,0,1,1,0,11.3,75.2,45.5,24.2,18.2,0,99.93,CRITICAL,Next available safe block
MT-000393,Engineering,C5-Central,Zone-C,636,Track Circuit,2,0,0,7.2,83.7,1,0,1,51,14,16.1,94.2,6,19.4,174,207,4,88.4,0,1,1,1,20.6,65.7,35.5,28.1,22.4,0,100.0,CRITICAL,Next available safe block
MT-000394,TRD,C1-North,Zone-E,539,OHE Insulator,4,17,1,14.3,32.8,0,1,0,36,14,17.7,52.8,0,4.8,28,53,7,98.4,0,0,1,0,10.8,81.5,52.5,88.4,62.8,4,100.0,CRITICAL,Next available safe block
MT-000395,Engineering,C4-South,Zone-D,643,Sleeper Zone,1,20,1,18.5,59.8,0,0,1,42,23,19.5,100.0,2,26.2,28,39,4,79.0,0,0,1,0,16.1,97.1,25.6,41.1,2.1,0,91.4,CRITICAL,Next available safe block
MT-000396,S&T,C5-Central,Zone-C,721,Point Machine,1,21,1,15.9,50.8,1,0,1,49,12,14.0,94.7,8,33.8,79,121,12,77.8,0,0,1,2,49.9,50.9,22.0,16.6,15.2,0,100.0,CRITICAL,Next available safe block
MT-000397,S&T,C5-Central,Zone-B,712,Signal,2,6,1,3.1,62.2,1,0,0,35,13,16.7,69.8,1,19.0,157,195,10,61.7,1,1,1,0,5.7,76.0,44.8,26.5,31.3,2,97.49,CRITICAL,Next available safe block
MT-000398,TRD,C2-East,Zone-A,249,Section Insulator,4,11,1,13.0,41.9,1,0,0,50,16,15.9,100.0,6,39.4,83,123,4,67.7,1,0,1,1,26.1,99.4,49.0,62.4,55.8,3,100.0,CRITICAL,Next available safe block
MT-000399,TRD,C2-East,Zone-A,994,OHE Insulator,3,4,0,19.1,59.4,0,1,0,37,18,18.0,88.9,2,15.8,164,188,7,83.7,1,1,1,1,9.7,93.7,44.9,55.1,53.1,5,100.0,CRITICAL,Next available safe block
MT-000400,TRD,C2-East,Zone-B,956,Section Insulator,2,25,1,8.4,53.2,0,1,0,39,7,10.0,60.4,1,1.9,90,92,8,94.1,0,0,0,1,11.9,94.1,42.5,56.3,39.8,6,100.0,CRITICAL,Next available safe block
MT-000401,Engineering,C3-West,Zone-C,804,Sleeper Zone,3,5,2,0.5,50.7,1,1,0,42,11,15.7,78.2,5,21.6,57,99,10,85.3,3,0,1,1,22.4,100.0,17.2,28.2,14.3,2,100.0,CRITICAL,Next available safe block
MT-000402,S&T,C5-Central,Zone-E,720,Interlocking Module,4,1,0,17.3,71.4,1,1,1,38,15,21.3,68.5,4,19.4,127,129,8,67.0,1,0,1,1,38.2,50.3,26.6,14.2,29.1,0,100.0,CRITICAL,Next available safe block
MT-000403,TRD,C2-East,Zone-C,455,Switchgear,2,7,0,3.3,73.1,1,0,1,40,15,16.7,86.4,1,10.3,149,176,10,86.2,1,0,0,0,12.4,63.2,41.2,48.4,42.9,2,91.52,CRITICAL,Next available safe block
MT-000404,S&T,C2-East,Zone-D,888,Axle Counter,5,4,1,21.5,43.6,0,0,0,37,12,13.1,63.6,4,17.7,64,89,11,88.9,2,0,1,1,10.9,78.5,36.2,45.9,3.1,0,100.0,CRITICAL,Next available safe block
MT-000405,Engineering,C4-South,Zone-A,844,Sleeper Zone,5,7,1,9.4,50.0,0,1,1,45,18,15.8,93.1,4,15.8,180,223,11,86.3,1,0,1,1,18.7,85.6,38.8,17.2,33.0,1,97.77,CRITICAL,Next available safe block
MT-000406,S&T,C6-Coastal,Zone-B,632,Interlocking Module,3,16,0,19.2,40.6,0,0,1,49,19,19.7,99.2,3,10.8,111,112,3,94.4,0,0,1,1,14.3,47.7,40.5,32.8,12.4,1,100.0,CRITICAL,Next available safe block
MT-000407,Engineering,C2-East,Zone-E,472,Track Circuit,3,9,3,4.9,42.5,1,0,0,37,26,27.8,100.0,5,28.7,50,61,11,63.0,0,0,1,4,11.9,68.5,42.4,4.8,26.7,1,100.0,CRITICAL,Next available safe block
MT-000408,Engineering,C4-South,Zone-C,511,Sleeper Zone,3,3,3,9.6,53.8,0,0,1,49,13,7.3,87.8,3,24.5,74,117,9,91.7,0,0,1,0,28.6,86.8,45.4,26.7,25.5,1,97.4,CRITICAL,Next available safe block
MT-000409,S&T,C1-North,Zone-D,351,Interlocking Module,2,2,1,15.3,83.1,1,0,0,39,15,19.6,72.8,3,2.6,129,147,12,55.7,1,0,1,0,20.5,84.9,38.9,45.6,25.2,0,100.0,CRITICAL,Next available safe block
MT-000410,Engineering,C2-East,Zone-C,113,Rail Joint,3,3,0,20.4,67.6,0,1,0,46,15,10.6,91.3,1,25.2,178,222,3,79.1,1,0,1,0,4.2,27.3,42.6,24.5,33.9,0,97.03,CRITICAL,Next available safe block
MT-000411,Engineering,C6-Coastal,Zone-D,314,Turnout,2,0,3,15.0,83.2,1,0,0,51,15,11.7,92.0,1,17.8,166,198,6,81.1,2,1,0,1,14.4,65.4,32.4,35.9,28.2,0,98.81,CRITICAL,Next available safe block
MT-000412,S&T,C4-South,Zone-C,635,Track Circuit,5,16,2,14.1,21.2,0,1,0,39,17,22.8,81.6,2,12.4,28,15,8,100.0,0,0,1,0,9.9,49.9,43.4,22.9,10.9,1,100.0,CRITICAL,Next available safe block
MT-000413,S&T,C6-Coastal,Zone-E,119,Track Circuit,4,14,0,14.4,50.3,0,0,1,37,17,21.9,68.1,3,8.7,100,118,2,98.4,0,0,1,3,23.2,59.5,31.6,22.4,30.5,0,98.84,CRITICAL,Next available safe block
MT-000414,TRD,C2-East,Zone-E,587,OHE Insulator,1,22,1,3.6,47.2,1,0,0,34,19,13.3,87.5,5,32.5,66,73,10,76.9,0,0,1,0,19.1,82.7,44.9,69.5,54.7,1,100.0,CRITICAL,Next available safe block
MT-000415,TRD,C1-North,Zone-B,813,Traction Transformer,3,11,3,18.3,49.6,1,1,0,45,13,6.6,80.5,1,19.7,151,193,11,80.5,0,1,1,0,3.6,80.7,62.9,82.1,61.9,3,100.0,CRITICAL,Next available safe block
MT-000416,TRD,C2-East,Zone-E,535,OHE Insulator,2,0,0,0.5,78.1,1,0,0,44,16,18.1,89.3,4,23.3,163,182,9,77.1,0,1,1,1,10.7,105.9,27.0,22.1,45.8,3,99.73,CRITICAL,Next available safe block
MT-000417,Engineering,C4-South,Zone-D,420,Bridge Component,4,9,4,15.3,31.4,1,0,1,40,22,26.5,85.0,0,10.7,157,174,11,69.2,2,0,1,1,5.3,86.7,35.5,30.8,34.1,0,100.0,CRITICAL,Next available safe block
MT-000418,Engineering,C1-North,Zone-B,151,Bridge Component,2,10,0,0.5,68.7,0,0,0,55,14,12.9,100.0,3,17.1,62,89,3,97.8,0,0,1,0,11.4,65.4,40.6,43.3,37.0,0,75.75,HIGH,Within 72 hours
MT-000419,TRD,C1-North,Zone-E,456,Section Insulator,3,15,4,12.2,37.9,0,0,0,43,12,6.5,88.2,0,13.2,64,96,5,82.1,0,0,1,1,6.7,82.1,15.0,72.1,67.5,1,100.0,CRITICAL,Next available safe block
MT-000420,TRD,C1-North,Zone-A,797,Switchgear,2,24,0,9.3,41.8,1,1,0,49,18,16.4,97.9,8,33.2,157,143,4,93.0,2,0,1,1,20.7,76.1,41.8,63.1,41.4,3,100.0,CRITICAL,Next available safe block
MT-000421,S&T,C3-West,Zone-D,818,Point Machine,3,0,1,9.1,66.3,1,0,1,37,12,8.4,76.7,0,17.5,66,130,8,94.4,1,0,1,3,8.9,100.0,40.3,43.6,11.0,1,87.77,CRITICAL,Next available safe block
MT-000422,S&T,C4-South,Zone-B,971,Track Circuit,2,13,2,14.5,57.3,1,0,0,43,12,14.9,76.6,1,10.0,93,99,9,56.6,0,0,1,3,20.1,63.2,37.1,2.0,26.0,0,96.17,CRITICAL,Next available safe block
MT-000423,Engineering,C3-West,Zone-D,706,Track Circuit,2,6,0,11.4,71.3,0,0,1,53,16,12.7,98.6,3,27.5,21,29,11,68.6,1,0,1,0,9.8,32.4,42.7,15.6,23.7,0,58.35,MEDIUM,Within 7 days
MT-000424,TRD,C6-Coastal,Zone-B,447,OHE Contact Wire,3,31,1,15.5,11.1,1,0,1,38,14,12.6,78.8,3,16.3,46,56,9,97.5,1,0,1,0,16.7,59.9,58.4,95.5,59.8,3,100.0,CRITICAL,Next available safe block
MT-000425,Engineering,C1-North,Zone-D,877,Bridge Component,3,16,1,16.7,43.6,0,0,1,36,13,13.3,66.3,0,13.5,93,110,10,76.0,0,1,1,1,12.1,43.0,34.6,20.4,18.3,0,100.0,CRITICAL,Next available safe block
MT-000426,TRD,C3-West,Zone-A,425,OHE Insulator,5,6,1,0.5,39.3,0,0,0,43,14,11.5,71.5,2,16.3,179,228,2,48.4,1,0,1,2,11.6,71.8,56.2,74.8,58.1,3,100.0,CRITICAL,Next available safe block
MT-000427,TRD,C2-East,Zone-E,626,Traction Transformer,3,20,0,23.4,40.4,0,0,0,48,27,30.3,100.0,2,10.2,109,128,12,58.5,3,0,0,0,23.3,50.5,35.3,88.7,59.4,2,99.39,CRITICAL,Next available safe block
MT-000428,S&T,C3-West,Zone-C,786,Interlocking Module,3,6,3,4.0,46.6,1,0,1,33,20,16.0,72.0,1,27.1,107,87,4,81.3,0,0,1,2,10.4,76.8,54.0,9.7,30.6,0,97.59,CRITICAL,Next available safe block
MT-000429,Engineering,C5-Central,Zone-C,318,Sleeper Zone,5,14,0,14.5,27.4,0,0,1,42,18,18.4,88.5,4,29.5,162,210,4,63.6,2,0,1,1,11.0,74.4,17.7,51.6,15.5,1,98.81,CRITICAL,Next available safe block
MT-000430,Engineering,C6-Coastal,Zone-C,621,Track Circuit,4,5,2,18.3,51.9,0,0,0,46,10,14.3,90.3,5,17.3,84,47,5,91.0,0,0,1,0,14.3,86.8,37.6,38.3,28.6,0,100.0,CRITICAL,Next available safe block
MT-000431,Engineering,C1-North,Zone-B,504,Bridge Component,3,9,2,16.8,41.4,0,0,1,38,14,7.2,66.5,3,24.2,54,96,5,81.7,0,0,0,1,8.7,40.3,39.7,22.0,15.9,0,98.95,CRITICAL,Next available safe block
MT-000432,TRD,C1-North,Zone-E,118,Switchgear,3,19,3,18.6,30.7,0,0,1,41,21,19.0,88.3,3,19.5,55,85,11,75.7,1,1,1,0,8.1,66.6,30.1,87.5,71.7,1,100.0,CRITICAL,Next available safe block
MT-000433,TRD,C6-Coastal,Zone-B,679,OHE Contact Wire,5,5,2,3.5,30.0,0,0,1,47,19,13.6,100.0,5,35.5,92,150,8,80.7,1,1,1,0,13.8,67.7,56.6,66.9,61.9,0,100.0,CRITICAL,Next available safe block
MT-000434,Engineering,C6-Coastal,Zone-B,889,Turnout,3,0,0,11.4,76.8,1,1,1,43,14,9.8,88.4,6,32.5,155,162,5,86.5,0,0,0,1,21.2,78.4,15.0,24.0,33.1,0,100.0,CRITICAL,Next available safe block
MT-000435,Engineering,C4-South,Zone-B,930,Track Circuit,4,1,1,17.2,63.4,1,1,0,42,16,19.5,69.7,1,6.3,117,122,5,76.4,0,1,1,1,19.0,79.4,31.2,45.2,47.3,1,100.0,CRITICAL,Next available safe block
MT-000436,TRD,C2-East,Zone-B,393,Traction Transformer,1,21,1,9.6,36.6,1,0,0,47,18,16.5,75.8,2,14.9,24,20,11,77.1,0,1,1,2,29.1,59.6,63.2,67.4,51.8,2,100.0,CRITICAL,Next available safe block
MT-000437,Engineering,C6-Coastal,Zone-E,114,Turnout,4,22,1,18.0,19.1,1,1,1,46,17,22.0,86.7,7,20.9,145,200,11,100.0,0,0,1,0,17.3,68.3,37.1,24.6,9.9,1,100.0,CRITICAL,Next available safe block
MT-000438,S&T,C6-Coastal,Zone-C,425,Signal,2,2,0,14.7,72.4,0,1,0,44,13,13.7,77.4,0,19.5,152,213,11,76.0,0,1,1,1,11.4,47.1,36.1,16.0,23.7,0,76.09,HIGH,Within 72 hours
MT-000439,TRD,C4-South,Zone-D,725,Section Insulator,1,0,1,12.5,94.6,0,0,0,48,18,21.1,100.0,3,20.4,65,110,4,62.7,0,0,1,1,10.3,64.2,38.1,11.8,24.8,1,61.86,MEDIUM,Within 7 days
MT-000440,Engineering,C6-Coastal,Zone-B,911,Turnout,4,4,0,19.4,44.4,0,0,0,53,14,21.3,100.0,5,15.9,111,131,7,78.4,0,1,1,3,24.6,55.0,20.0,8.6,26.4,0,100.0,CRITICAL,Next available safe block
MT-000441,Engineering,C3-West,Zone-E,257,Rail Joint,4,17,2,0.5,13.9,1,0,1,46,18,19.7,81.0,0,26.2,24,21,6,78.9,2,0,1,0,5.7,60.7,34.4,38.5,18.9,0,100.0,CRITICAL,Next available safe block
MT-000442,S&T,C5-Central,Zone-A,203,Point Machine,3,6,0,0.5,71.1,1,0,0,38,12,14.0,58.9,3,10.1,35,57,5,80.9,3,1,1,0,22.5,73.8,45.3,33.6,26.1,0,89.87,CRITICAL,Next available safe block
MT-000443,Engineering,C5-Central,Zone-D,891,Sleeper Zone,3,0,3,16.5,66.5,0,1,1,44,21,26.3,100.0,3,16.0,120,93,4,100.0,0,0,1,1,9.9,40.7,37.4,51.8,21.3,1,100.0,CRITICAL,Next available safe block
MT-000444,Engineering,C5-Central,Zone-B,697,Bridge Component,2,13,3,11.4,56.0,0,0,0,41,24,30.3,100.0,2,8.4,141,149,9,64.9,0,0,1,0,13.9,50.3,34.6,44.9,38.3,1,99.45,CRITICAL,Next available safe block
MT-000445,S&T,C6-Coastal,Zone-B,705,Signal,1,17,0,10.9,62.6,1,0,1,33,19,9.1,84.7,1,14.3,78,94,8,61.1,0,0,1,1,2.9,74.8,27.4,28.4,22.2,0,90.9,CRITICAL,Next available safe block
MT-000446,S&T,C5-Central,Zone-D,785,Track Circuit,2,22,0,10.9,51.7,1,1,0,47,18,19.3,83.7,3,19.6,166,220,8,75.6,1,0,1,1,34.1,38.7,35.1,20.3,17.9,0,99.8,CRITICAL,Next available safe block
MT-000447,S&T,C2-East,Zone-D,853,Axle Counter,2,0,1,20.7,68.6,1,1,1,39,14,10.1,62.2,2,19.2,99,95,9,100.0,3,1,1,0,9.9,75.7,40.0,25.4,26.2,0,98.18,CRITICAL,Next available safe block
MT-000448,TRD,C3-West,Zone-B,873,OHE Contact Wire,3,18,0,8.8,30.3,0,0,0,41,16,19.1,72.6,1,7.9,152,192,12,66.2,2,0,1,2,17.9,68.7,39.2,88.9,66.5,1,100.0,CRITICAL,Next available safe block
MT-000449,Engineering,C5-Central,Zone-E,905,Rail Joint,4,10,0,13.9,49.6,1,0,1,53,23,17.2,100.0,4,15.9,122,169,8,85.7,0,1,1,0,23.2,61.5,36.1,30.8,24.2,1,100.0,CRITICAL,Next available safe block
MT-000450,Engineering,C1-North,Zone-A,381,Sleeper Zone,1,2,1,14.1,81.2,1,0,0,45,12,12.4,91.6,7,21.9,173,205,4,76.2,2,0,0,1,41.6,56.2,29.9,48.6,9.9,1,100.0,CRITICAL,Next available safe block
MT-000451,TRD,C6-Coastal,Zone-E,246,OHE Insulator,1,0,1,19.6,90.8,1,0,0,42,16,16.7,90.1,4,30.0,64,35,4,67.8,1,1,1,0,41.5,83.4,48.4,30.1,34.0,1,100.0,CRITICAL,Next available safe block
MT-000452,TRD,C3-West,Zone-C,613,OHE Contact Wire,5,0,2,13.7,51.9,0,0,0,44,25,25.5,100.0,6,42.9,162,203,6,60.4,0,0,1,0,20.6,65.9,39.9,52.2,47.6,0,100.0,CRITICAL,Next available safe block
MT-000453,TRD,C2-East,Zone-C,167,Section Insulator,4,1,1,14.8,69.4,1,0,0,53,17,6.9,93.7,3,14.1,30,81,11,100.0,0,1,1,2,13.0,90.6,47.5,49.0,50.6,4,98.97,CRITICAL,Next available safe block
MT-000454,S&T,C5-Central,Zone-C,603,Interlocking Module,1,1,2,3.2,87.5,1,0,0,41,18,19.0,92.4,4,18.3,119,94,5,74.6,0,1,0,1,12.7,49.1,47.1,38.3,22.5,0,92.53,CRITICAL,Next available safe block
MT-000455,Engineering,C2-East,Zone-B,168,Bridge Component,1,7,5,3.6,63.2,0,0,0,48,15,14.6,96.7,0,10.3,121,126,9,77.2,0,1,1,1,9.5,80.8,31.4,34.6,17.0,2,93.17,CRITICAL,Next available safe block
MT-000456,TRD,C6-Coastal,Zone-A,658,OHE Contact Wire,4,21,0,5.7,32.0,1,1,1,40,12,11.1,79.3,3,31.2,161,164,10,92.2,0,0,1,0,20.5,76.6,41.5,76.3,72.1,4,99.12,CRITICAL,Next available safe block
MT-000457,Engineering,C5-Central,Zone-A,966,Turnout,3,7,1,10.2,50.7,1,0,1,44,13,8.4,77.4,2,9.1,120,126,10,81.7,0,1,1,0,7.4,44.1,36.2,25.5,32.5,0,100.0,CRITICAL,Next available safe block
MT-000458,TRD,C1-North,Zone-B,512,OHE Contact Wire,4,0,2,6.6,43.2,1,0,1,39,15,10.2,75.8,2,12.1,109,87,6,86.8,0,0,1,0,14.8,68.0,30.2,55.8,47.2,0,99.88,CRITICAL,Next available safe block
MT-000459,Engineering,C3-West,Zone-B,163,Track Circuit,3,0,5,11.3,57.9,1,0,1,54,20,12.8,100.0,3,19.2,80,152,10,97.4,0,1,1,5,13.3,63.0,23.8,11.6,17.1,2,99.98,CRITICAL,Next available safe block
MT-000460,Engineering,C1-North,Zone-B,691,Sleeper Zone,5,11,0,9.9,50.4,1,0,1,38,14,10.3,73.8,3,23.6,38,59,4,84.2,2,0,1,2,8.1,49.6,33.5,23.3,0.0,1,98.09,CRITICAL,Next available safe block
MT-000461,Engineering,C5-Central,Zone-A,865,Rail Joint,4,1,1,0.5,63.8,0,0,0,47,12,6.1,77.7,4,2.6,90,138,7,71.9,2,0,1,1,11.7,34.2,29.6,34.1,22.2,0,100.0,CRITICAL,Next available safe block
MT-000462,TRD,C4-South,Zone-B,336,Section Insulator,1,7,1,9.3,65.2,1,1,0,44,14,17.8,81.9,4,2.9,88,110,10,82.5,1,0,0,1,14.7,58.3,37.8,41.6,24.7,2,100.0,CRITICAL,Next available safe block
MT-000463,TRD,C3-West,Zone-D,495,Traction Transformer,2,18,2,6.7,44.3,0,1,0,46,15,13.2,92.1,3,14.3,155,185,4,82.6,0,1,1,1,17.8,73.7,44.2,59.3,60.5,1,100.0,CRITICAL,Next available safe block
MT-000464,TRD,C2-East,Zone-D,940,OHE Contact Wire,3,14,2,18.5,57.6,1,0,0,37,13,15.3,68.6,4,24.6,90,50,7,64.0,0,1,1,3,14.8,74.2,29.6,63.1,44.9,3,100.0,CRITICAL,Next available safe block
MT-000465,S&T,C5-Central,Zone-D,238,Point Machine,2,3,1,15.3,73.1,0,0,0,51,24,21.5,100.0,4,8.9,68,82,4,77.3,0,1,1,1,17.4,83.8,40.0,23.9,16.5,0,92.11,CRITICAL,Next available safe block
MT-000466,Engineering,C1-North,Zone-B,875,Track Circuit,1,0,1,19.8,86.4,0,0,0,52,12,12.4,92.1,3,16.2,45,48,12,73.4,0,1,1,0,23.7,86.2,36.8,2.6,12.5,0,63.34,MEDIUM,Within 7 days
MT-000467,Engineering,C6-Coastal,Zone-D,415,Turnout,1,26,1,20.3,34.0,0,0,0,40,18,15.7,77.1,3,17.9,114,130,12,89.5,1,0,1,1,22.4,58.2,34.1,29.0,26.3,0,100.0,CRITICAL,Next available safe block
MT-000468,S&T,C4-South,Zone-B,765,Point Machine,3,2,0,28.6,67.7,0,0,1,56,19,26.9,100.0,4,13.8,169,177,5,98.0,1,0,1,0,15.9,57.4,15.0,17.6,11.3,0,100.0,CRITICAL,Next available safe block
MT-000469,Engineering,C6-Coastal,Zone-D,522,Sleeper Zone,3,30,2,6.7,5.0,0,1,0,46,20,10.8,98.1,6,29.5,114,162,10,82.1,1,0,0,2,18.5,46.0,25.0,32.2,16.1,0,100.0,CRITICAL,Next available safe block
MT-000470,S&T,C5-Central,Zone-B,231,Point Machine,1,23,4,16.4,34.0,1,0,0,56,16,18.7,100.0,10,38.9,143,131,10,90.5,0,0,1,0,28.9,64.7,33.0,32.6,25.5,2,100.0,CRITICAL,Next available safe block
MT-000471,Engineering,C2-East,Zone-E,325,Rail Joint,3,7,1,9.3,72.0,0,0,0,37,19,16.4,80.0,1,2.4,67,66,6,81.0,0,0,1,1,25.2,53.4,28.9,40.9,21.4,1,86.79,CRITICAL,Next available safe block
MT-000472,S&T,C1-North,Zone-C,703,Point Machine,3,0,1,9.9,60.8,1,0,1,33,10,10.1,57.0,4,6.9,72,82,3,59.5,2,1,1,0,14.1,75.0,26.5,44.1,40.7,0,96.02,CRITICAL,Next available safe block
MT-000473,Engineering,C3-West,Zone-E,572,Sleeper Zone,5,8,3,3.2,35.0,0,1,1,36,10,14.9,67.7,3,13.7,101,134,11,57.2,0,1,1,0,7.0,78.2,39.9,8.4,18.5,0,100.0,CRITICAL,Next available safe block
MT-000474,S&T,C4-South,Zone-C,217,Signal,4,20,0,5.8,42.1,0,0,1,41,16,13.1,77.4,5,10.9,118,177,10,91.3,0,0,1,0,16.3,90.4,35.1,35.4,18.7,1,98.13,CRITICAL,Next available safe block
MT-000475,TRD,C5-Central,Zone-C,737,Isolator,5,5,1,24.2,45.6,0,0,0,48,22,19.2,99.4,6,20.1,28,49,10,86.5,1,0,0,0,13.1,91.0,40.3,84.6,68.2,2,100.0,CRITICAL,Next available safe block
MT-000476,S&T,C5-Central,Zone-D,986,Interlocking Module,5,0,2,10.6,57.2,0,0,1,40,17,17.3,92.5,3,11.3,34,73,12,84.1,1,0,1,0,8.5,34.2,41.6,10.1,26.4,3,98.0,CRITICAL,Next available safe block
MT-000477,Engineering,C5-Central,Zone-C,838,Turnout,3,3,2,0.8,56.3,0,0,0,40,17,12.8,90.8,4,12.8,151,171,5,92.6,0,0,1,0,30.2,64.1,39.5,35.2,46.4,0,100.0,CRITICAL,Next available safe block
MT-000478,TRD,C5-Central,Zone-C,438,OHE Contact Wire,3,12,0,6.8,45.3,1,1,0,46,16,13.9,100.0,7,21.2,45,54,4,95.3,0,1,1,0,24.7,86.6,25.8,54.3,39.7,0,100.0,CRITICAL,Next available safe block
MT-000479,S&T,C1-North,Zone-E,518,Interlocking Module,2,12,1,10.3,58.1,1,0,0,32,11,5.0,56.5,1,12.5,113,147,5,86.9,2,0,0,5,11.8,57.3,43.1,14.3,20.3,3,96.32,CRITICAL,Next available safe block
MT-000480,TRD,C3-West,Zone-C,534,OHE Insulator,3,9,2,4.1,45.5,1,1,1,41,13,14.3,88.4,4,9.7,100,106,4,43.9,0,0,1,1,22.0,72.6,65.2,55.0,51.2,4,98.86,CRITICAL,Next available safe block
MT-000481,TRD,C2-East,Zone-B,278,OHE Contact Wire,2,4,2,16.6,64.6,1,1,1,40,13,13.6,86.1,5,11.7,66,106,8,70.3,1,0,1,1,15.8,80.2,36.8,53.2,48.3,5,99.68,CRITICAL,Next available safe block
MT-000482,TRD,C4-South,Zone-B,561,OHE Contact Wire,4,7,1,10.6,50.7,0,0,0,44,17,18.4,100.0,2,4.9,23,117,12,64.2,0,1,1,1,31.0,90.0,42.5,68.2,55.7,2,100.0,CRITICAL,Next available safe block
